"time_epoch","time","temp_c","temp_f","is_day","condition","wind_mph","wind_kph","wind_degree","wind_dir","pressure_mb","pressure_in","precip_mm","precip_in","snow_cm","humidity","cloud","feelslike_c","feelslike_f","windchill_c","windchill_f","heatindex_c","heatindex_f","dewpoint_c","dewpoint_f","will_it_rain","chance_of_rain","will_it_snow","chance_of_snow","vis_km","vis_miles","gust_mph","gust_kph","uv"
"1680310800","2023-04-01 03:00","12.5","54.5","0","Cloudy","4.9","7.9","281","WNW","1006.0","29.71","0.0","0.0","0.0","77","63","12.0","53.5","12.0","53.5","12.5","54.5","8.5","47.3","0","0","0","0","10.0","6.0","7.4","11.9","1.0"
"1680314400","2023-04-01 04:00","11.9","53.4","0","Partly cloudy","3.6","5.8","321","NW","1006.0","29.7","0.0","0.0","0.0","83","50","11.7","53.1","11.7","53.1","11.9","53.4","9.1","48.4","0","0","0","0","5.0","3.0","5.4","8.6","1.0"
"1680318000","2023-04-01 05:00","11.5","52.7","0","Overcast","2.0","3.2","309","NW","1006.0","29.7","0.0","0.0","0.0","86","100","12.1","53.7","12.1","53.7","11.5","52.7","9.3","48.7","0","0","0","0","10.0","6.0","5.6","9.0","1.0"
"1680321600","2023-04-01 06:00","11.5","52.7","0","Patchy rain possible","1.1","1.8","301","WNW","1006.0","29.71","0.2","0.01","0.0","88","67","11.5","52.7","11.5","52.7","11.5","52.7","9.6","49.3","1","100","0","0","10.0","6.0","6.7","10.8","1.0"
"1680325200","2023-04-01 07:00","11.6","52.9","1","Heavy rain at times","3.2","5.1","127","SE","1006.0","29.7","1.0","0.04","0.0","89","82","11.5","52.8","11.5","52.8","11.6","52.9","9.8","49.6","1","100","0","0","2.0","1.0","5.8","9.4","3.0"
"1680328800","2023-04-01 08:00","11.7","53.1","1","Heavy rain at times","4.2","6.7","146","SSE","1006.0","29.7","1.4","0.06","0.0","89","100","11.3","52.3","11.3","52.3","11.7","53.1","9.9","49.8","1","100","0","0","10.0","6.0","8.7","14.0","3.0"
"1680332400","2023-04-01 09:00","11.9","53.4","1","Heavy rain at times","1.8","2.9","53","NE","1006.0","29.69","1.3","0.05","0.0","88","85","11.9","53.4","11.9","53.4","11.9","53.4","9.9","49.8","1","100","0","0","9.0","5.0","7.0","11.3","3.0"
"1680336000","2023-04-01 10:00","12.5","54.5","1","Moderate or heavy rain shower","4.3","6.8","8","N","1005.0","29.68","1.5","0.06","0.0","84","100","12.2","53.9","12.2","53.9","12.5","54.5","9.9","49.8","1","100","0","0","9.0","5.0","8.2","13.1","3.0"
"1680339600","2023-04-01 11:00","11.5","52.7","1","Moderate or heavy rain shower","6.5","10.4","13","NNE","1005.0","29.69","2.2","0.09","0.0","91","100","10.4","50.6","10.4","50.6","11.5","52.7","10.0","50.0","1","100","0","0","10.0","6.0","11.2","18.0","3.0"
"1680343200","2023-04-01 12:00","11.4","52.5","1","Moderate or heavy rain shower","7.8","12.6","33","NNE","1005.0","29.68","2.6","0.1","0.0","88","100","9.9","49.9","9.9","49.9","11.4","52.5","9.5","49.1","1","100","0","0","10.0","6.0","14.7","23.6","3.0"
"1680346800","2023-04-01 13:00","11.1","52.0","1","Moderate or heavy rain shower","6.7","10.8","28","NNE","1005.0","29.68","4.4","0.17","0.0","89","100","9.8","49.7","9.8","49.7","11.1","52.0","9.3","48.7","1","100","0","0","7.0","4.0","17.3","27.9","3.0"
"1680350400","2023-04-01 14:00","10.8","51.4","1","Heavy rain at times","10.8","17.5","25","NNE","1005.0","29.66","1.0","0.04","0.0","88","96","8.6","47.5","8.6","47.5","10.8","51.4","8.9","48.0","1","100","0","0","2.0","1.0","15.9","25.6","3.0"
"1680354000","2023-04-01 15:00","11.4","52.5","1","Moderate rain at times","10.1","16.2","22","NNE","1004.0","29.65","0.6","0.02","0.0","83","79","9.5","49.1","9.5","49.1","11.4","52.5","8.6","47.5","1","100","0","0","10.0","6.0","14.8","23.8","3.0"
"1680357600","2023-04-01 16:00","10.7","51.3","1","Patchy rain possible","7.9","12.8","313","NW","1005.0","29.67","0.2","0.01","0.0","84","100","9.1","48.3","9.1","48.3","10.7","51.3","8.2","46.8","1","100","0","0","9.0","5.0","12.6","20.3","3.0"
"1680361200","2023-04-01 17:00","10.3","50.5","1","Patchy rain possible","7.3","11.8","321","NW","1005.0","29.68","0.1","0.0","0.0","88","90","8.7","47.7","8.7","47.7","10.3","50.5","8.4","47.1","1","100","0","0","2.0","1.0","12.5","20.2","3.0"
"1680364800","2023-04-01 18:00","11.2","52.2","1","Patchy rain possible","6.7","10.8","317","NW","1006.0","29.7","0.1","0.0","0.0","89","65","9.9","49.9","9.9","49.9","11.2","52.2","9.4","48.8","1","100","0","0","5.0","3.0","11.9","19.1","3.0"
"1680368400","2023-04-01 19:00","9.7","49.5","1","Moderate or heavy rain shower","5.1","8.3","289","WNW","1007.0","29.72","2.0","0.08","0.0","90","100","8.6","47.5","8.6","47.5","9.7","49.5","8.2","46.8","1","100","0","0","7.0","4.0","12.6","20.3","2.0"
"1680372000","2023-04-01 20:00","9.7","49.5","0","Moderate rain at times","6.9","11.2","278","W","1007.0","29.73","0.6","0.02","0.0","90","98","8.1","46.5","8.1","46.5","9.7","49.5","8.1","46.6","1","100","0","0","10.0","6.0","9.2","14.8","1.0"
"1680375600","2023-04-01 21:00","9.3","48.7","0","Overcast","7.6","12.2","278","W","1007.0","29.74","0.0","0.0","0.0","91","100","7.4","45.4","7.4","45.4","9.3","48.7","7.9","46.2","0","0","0","0","10.0","6.0","12.6","20.3","1.0"
"1680379200","2023-04-01 22:00","9.3","48.7","0","Overcast","6.7","10.8","271","W","1008.0","29.75","0.0","0.0","0.0","91","100","7.7","45.8","7.7","45.8","9.3","48.7","7.9","46.2","0","0","0","0","10.0","6.0","11.5","18.5","1.0"
"1680382800","2023-04-01 23:00","9.3","48.7","0","Overcast","7.4","11.9","264","W","1008.0","29.75","0.0","0.0","0.0","92","100","7.5","45.5","7.5","45.5","9.3","48.7","8.0","46.4","0","0","0","0","10.0","6.0","9.6","15.5","1.0"
"1680386400","2023-04-02 00:00","8.9","48.0","0","Overcast","9.8","15.8","268","W","1007.0","29.72","0.0","0.0","0.0","87","100","6.5","43.6","6.5","43.6","8.9","48.0","6.9","44.4","0","0","0","0","10.0","6.0","14.1","22.7","1.0"
"1680390000","2023-04-02 01:00","8.4","47.1","0","Cloudy","9.2","14.8","277","W","1007.0","29.72","0.0","0.0","0.0","88","78","6.0","42.7","6.0","42.7","8.4","47.1","6.5","43.7","0","0","0","0","10.0","6.0","11.4","18.4","1.0"
"1680393600","2023-04-02 02:00","8.0","46.4","0","Cloudy","8.3","13.3","273","W","1007.0","29.72","0.0","0.0","0.0","89","78","5.7","42.2","5.7","42.2","8.0","46.4","6.4","43.5","0","0","0","0","10.0","6.0","10.3","16.6","1.0"
"1680397200","2023-04-02 03:00","7.7","45.9","0","Partly cloudy","7.4","11.9","271","W","1007.0","29.72","0.0","0.0","0.0","90","40","5.6","42.0","5.6","42.0","7.7","45.9","6.2","43.2","0","0","0","0","10.0","6.0","9.5","15.3","1.0"
"1680400800","2023-04-02 04:00","7.4","45.3","0","Partly cloudy","6.7","10.8","272","W","1007.0","29.73","0.0","0.0","0.0","91","56","5.4","41.7","5.4","41.7","7.4","45.3","6.0","42.8","0","0","0","0","10.0","6.0","11.2","18.0","1.0"
"1680404400","2023-04-02 05:00","7.0","44.6","0","Partly cloudy","5.8","9.4","269","W","1007.0","29.73","0.0","0.0","0.0","92","54","5.2","41.3","5.2","41.3","7.0","44.6","5.8","42.4","0","0","0","0","10.0","6.0","10.1","16.2","1.0"
"1680408000","2023-04-02 06:00","7.3","45.1","0","Cloudy","5.1","8.3","273","W","1007.0","29.75","0.0","0.0","0.0","91","82","5.8","42.4","5.8","42.4","7.3","45.1","5.9","42.6","0","0","0","0","10.0","6.0","8.3","13.3","1.0"
"1680411600","2023-04-02 07:00","7.2","44.9","1","Overcast","5.4","8.6","281","WNW","1008.0","29.77","0.0","0.0","0.0","84","93","5.5","41.9","5.5","41.9","7.2","44.9","5.3","41.5","0","0","0","0","10.0","6.0","7.2","11.5","2.0"
"1680415200","2023-04-02 08:00","10.3","50.5","1","Partly cloudy","6.9","11.2","300","WNW","1008.0","29.78","0.0","0.0","0.0","76","57","8.8","47.8","8.8","47.8","10.3","50.5","6.2","43.2","0","0","0","0","10.0","6.0","8.3","13.3","4.0"
"1680418800","2023-04-02 09:00","11.6","52.9","1","Cloudy","5.9","9.6","320","NW","1008.0","29.78","0.0","0.0","0.0","68","74","10.6","51.1","10.6","51.1","11.6","52.9","5.9","42.6","0","0","0","0","10.0","6.0","10.5","16.9","3.0"
"1680422400","2023-04-02 10:00","12.5","54.5","1","Overcast","6.5","10.4","328","NNW","1008.0","29.78","0.0","0.0","0.0","62","100","11.6","52.8","11.6","52.8","12.5","54.5","5.5","41.9","0","0","0","0","10.0","6.0","11.9","19.1","3.0"
"1680426000","2023-04-02 11:00","12.0","53.6","1","Overcast","6.2","9.9","321","NW","1009.0","29.78","0.0","0.0","0.0","65","100","11.0","51.9","11.0","51.9","12.0","53.6","5.7","42.3","0","0","0","0","10.0","6.0","11.2","18.0","3.0"
"1680429600","2023-04-02 12:00","13.7","56.6","1","Overcast","6.5","10.5","309","NW","1009.0","29.78","0.0","0.0","0.0","64","100","12.9","55.3","12.9","55.3","13.7","56.6","7.3","45.1","0","0","0","0","10.0","6.0","14.9","23.9","3.0"
"1680433200","2023-04-02 13:00","14.1","57.4","1","Patchy rain possible","8.1","13.0","302","WNW","1009.0","29.78","0.1","0.0","0.0","66","100","13.2","55.7","13.2","55.7","14.1","57.4","7.7","45.8","1","100","0","0","10.0","6.0","16.2","26.1","3.0"
"1680436800","2023-04-02 14:00","14.7","58.5","1","Patchy rain possible","9.1","14.7","310","NW","1008.0","29.77","0.1","0.0","0.0","61","100","13.7","56.7","13.7","56.7","14.7","58.5","7.7","45.8","1","100","0","0","10.0","6.0","16.6","26.6","3.0"
"1680440400","2023-04-02 15:00","14.9","58.8","1","Patchy rain possible","11.6","18.7","321","NW","1008.0","29.77","0.1","0.0","0.0","59","100","13.7","56.6","13.7","56.6","14.9","58.8","7.6","45.6","1","100","0","0","10.0","6.0","17.0","27.4","3.0"
"1680444000","2023-04-02 16:00","13.6","56.5","1","Moderate or heavy rain shower","10.3","16.6","329","NNW","1008.0","29.77","1.5","0.06","0.0","60","55","12.2","54.0","12.2","54.0","13.6","56.5","6.0","42.8","1","100","0","0","10.0","6.0","14.8","23.8","3.0"
"1680447600","2023-04-02 17:00","13.1","55.6","1","Patchy rain possible","9.4","15.1","330","NNW","1008.0","29.78","0.1","0.0","0.0","61","90","11.7","53.1","11.7","53.1","13.1","55.6","5.7","42.3","1","100","0","0","10.0","6.0","14.3","23.0","3.0"
"1680451200","2023-04-02 18:00","13.2","55.7","1","Sunny","6.7","10.8","325","NW","1009.0","29.79","0.0","0.0","0.0","68","23","12.3","54.1","12.3","54.1","13.2","55.7","7.3","45.1","0","0","0","0","10.0","6.0","9.4","15.1","4.0"
"1680454800","2023-04-02 19:00","12.0","53.6","1","Partly cloudy","6.0","9.7","320","NW","1010.0","29.81","0.0","0.0","0.0","73","37","11.1","51.9","11.1","51.9","12.0","53.6","7.2","44.9","0","0","0","0","10.0","6.0","9.6","15.5","4.0"
"1680458400","2023-04-02 20:00","10.6","51.1","0","Cloudy","5.8","9.4","311","NW","1010.0","29.83","0.0","0.0","0.0","75","73","9.5","49.0","9.5","49.0","10.6","51.1","6.6","43.8","0","0","0","0","10.0","6.0","10.5","16.9","1.0"
"1680462000","2023-04-02 21:00","9.2","48.6","0","Overcast","7.2","11.5","315","NW","1010.0","29.83","0.0","0.0","0.0","76","100","7.4","45.4","7.4","45.4","9.2","48.6","5.2","41.4","0","0","0","0","10.0","6.0","10.0","16.0","1.0"
"1680465600","2023-04-02 22:00","9.4","48.9","0","Overcast","6.9","11.1","324","NW","1011.0","29.85","0.0","0.0","0.0","77","100","7.7","45.9","7.7","45.9","9.4","48.9","5.5","41.9","0","0","0","0","10.0","6.0","10.8","17.5","1.0"
"1680469200","2023-04-02 23:00","8.8","47.8","0","Overcast","8.5","13.7","323","NW","1011.0","29.85","0.0","0.0","0.0","78","88","6.6","43.9","6.6","43.9","8.8","47.8","5.2","41.4","0","0","0","0","10.0","6.0","12.6","20.3","1.0"
"1680472800","2023-04-03 00:00","7.6","45.7","0","Overcast","4.3","6.8","292","WNW","1013.0","29.91","0.0","0.0","0.0","88","94","6.5","43.7","6.5","43.7","7.6","45.7","5.7","42.3","0","0","0","0","10.0","6.0","7.6","12.2","1.0"
"1680476400","2023-04-03 01:00","7.5","45.5","0","Cloudy","4.3","6.8","304","NW","1013.0","29.91","0.0","0.0","0.0","90","83","6.4","43.4","6.4","43.4","7.5","45.5","5.9","42.6","0","0","0","0","10.0","6.0","7.2","11.5","1.0"
"1680480000","2023-04-03 02:00","7.6","45.7","0","Cloudy","5.4","8.6","343","NNW","1013.0","29.91","0.0","0.0","0.0","90","83","6.0","42.9","6.0","42.9","7.6","45.7","6.1","43.0","0","0","0","0","10.0","6.0","8.3","13.3","1.0"
"1680483600","2023-04-03 03:00","7.3","45.1","0","Overcast","6.9","11.2","5","N","1013.0","29.91","0.0","0.0","0.0","91","93","5.2","41.3","5.2","41.3","7.3","45.1","5.9","42.6","0","0","0","0","10.0","6.0","10.3","16.6","1.0"
"1680487200","2023-04-03 04:00","6.7","44.1","0","Patchy rain possible","10.1","16.2","16","NNE","1013.0","29.92","0.1","0.0","0.0","88","100","3.7","38.6","3.7","38.6","6.7","44.1","4.8","40.6","1","100","0","0","10.0","6.0","14.3","23.0","1.0"
"1680490800","2023-04-03 05:00","6.9","44.3","0","Patchy rain possible","9.6","15.4","14","NNE","1013.0","29.92","0.2","0.01","0.0","83","89","4.0","39.1","4.0","39.1","6.9","44.3","5.2","41.3","1","100","0","0","10.0","6.0","16.3","26.3","1.0"
"1680494400","2023-04-03 06:00","6.4","43.4","0","Patchy rain possible","10.3","16.5","12","NNE","1014.0","29.93","0.2","0.01","0.0","79","65","3.2","37.8","3.2","37.8","6.4","43.4","4.4","39.8","1","100","0","0","10.0","6.0","17.2","27.7","1.0"
"1680498000","2023-04-03 07:00","6.2","43.2","1","Patchy rain possible","11.5","18.4","15","NNE","1014.0","29.95","0.2","0.01","0.0","74","77","2.8","37.0","2.8","37.0","6.2","43.2","3.8","38.8","1","100","0","0","10.0","6.0","18.6","29.9","2.0"
"1680501600","2023-04-03 08:00","6.4","43.5","1","Patchy rain possible","10.8","17.4","16","NNE","1015.0","29.96","0.4","0.02","0.0","69","85","3.1","37.7","3.1","37.7","6.4","43.5","1.1","34.0","1","100","0","0","10.0","6.0","15.9","25.6","2.0"
"1680505200","2023-04-03 09:00","7.8","46.0","1","Patchy rain possible","10.9","17.6","10","N","1014.0","29.95","0.3","0.01","0.0","64","83","4.9","40.8","4.9","40.8","7.8","46.0","1.5","34.7","1","100","0","0","10.0","6.0","16.1","25.9","2.0"
"1680508800","2023-04-03 10:00","9.0","48.2","1","Patchy rain possible","12.2","19.7","6","N","1014.0","29.94","0.2","0.01","0.0","59","76","6.2","43.1","6.2","43.1","9.0","48.2","1.5","34.7","1","100","0","0","10.0","6.0","16.8","27.0","2.0"
"1680512400","2023-04-03 11:00","9.4","48.9","1","Patchy rain possible","14.3","23.0","8","N","1014.0","29.93","0.1","0.0","0.0","54","72","6.3","43.4","6.3","43.4","9.4","48.9","3.8","38.8","1","100","0","0","10.0","6.0","20.1","32.4","2.0"
"1680516000","2023-04-03 12:00","11.1","52.0","1","Partly cloudy","12.2","19.6","9","N","1014.0","29.93","0.0","0.0","0.0","51","29","8.8","47.8","8.8","47.8","11.1","52.0","1.3","34.3","0","0","0","0","10.0","6.0","20.1","32.4","4.0"
"1680519600","2023-04-03 13:00","11.3","52.3","1","Partly cloudy","13.1","21.2","9","N","1013.0","29.91","0.0","0.0","0.0","49","49","8.9","48.1","8.9","48.1","11.3","52.3","0.9","33.6","0","0","0","0","10.0","6.0","18.6","29.9","4.0"
"1680523200","2023-04-03 14:00","11.4","52.5","1","Partly cloudy","13.7","22.0","10","N","1013.0","29.9","0.0","0.0","0.0","48","46","9.0","48.1","9.0","48.1","11.4","52.5","0.8","33.4","0","0","0","0","10.0","6.0","20.9","33.7","4.0"
"1680526800","2023-04-03 15:00","11.1","52.0","1","Partly cloudy","13.1","21.1","9","N","1012.0","29.88","0.0","0.0","0.0","49","54","8.7","47.6","8.7","47.6","11.1","52.0","0.8","33.4","0","0","0","0","10.0","6.0","20.6","33.1","4.0"
"1680530400","2023-04-03 16:00","10.7","51.3","1","Partly cloudy","12.3","19.8","8","N","1012.0","29.88","0.0","0.0","0.0","53","57","8.3","46.9","8.3","46.9","10.7","51.3","1.6","34.9","0","0","0","0","10.0","6.0","19.2","31.0","4.0"
"1680534000","2023-04-03 17:00","10.8","51.4","1","Partly cloudy","13.8","22.1","2","N","1012.0","29.88","0.0","0.0","0.0","57","27","8.2","46.8","8.2","46.8","10.8","51.4","2.2","36.0","0","0","0","0","10.0","6.0","21.0","33.8","4.0"
"1680537600","2023-04-03 18:00","9.7","49.5","1","Cloudy","13.5","21.8","6","N","1013.0","29.9","0.0","0.0","0.0","56","67","6.8","44.3","6.8","44.3","9.7","49.5","1.0","33.7","0","0","0","0","10.0","6.0","20.4","32.8","2.0"
"1680541200","2023-04-03 19:00","8.7","47.7","1","Overcast","13.9","22.4","6","N","1013.0","29.91","0.0","0.0","0.0","54","100","5.5","41.9","5.5","41.9","8.7","47.7","-0.3","31.6","0","0","0","0","10.0","6.0","21.3","34.2","2.0"
"1680544800","2023-04-03 20:00","7.6","45.6","0","Overcast","16.3","26.3","7","N","1013.0","29.91","0.0","0.0","0.0","53","100","3.7","38.6","3.7","38.6","7.6","45.6","-1.1","30.0","0","0","0","0","2.0","1.0","27.2","43.7","1.0"
"1680548400","2023-04-03 21:00","6.8","44.2","0","Overcast","16.8","27.0","5","N","1013.0","29.91","0.0","0.0","0.0","55","100","2.6","36.6","2.6","36.6","6.8","44.2","-1.2","29.8","0","0","0","0","2.0","1.0","25.3","40.7","1.0"
"1680552000","2023-04-03 22:00","6.2","43.1","0","Overcast","17.4","28.1","5","N","1013.0","29.9","0.0","0.0","0.0","56","100","1.7","35.1","1.7","35.1","6.2","43.1","-1.6","29.2","0","0","0","0","9.0","5.0","25.9","41.8","1.0"
"1680555600","2023-04-03 23:00","5.3","41.5","0","Patchy rain possible","16.8","27.0","4","N","1012.0","29.9","0.1","0.0","0.0","59","100","0.6","33.2","0.6","33.2","5.3","41.5","-3.7","25.3","1","100","0","0","2.0","1.0","27.0","43.4","1.0"
"1680559200","2023-04-04 00:00","3.4","38.1","0","Patchy rain possible","14.8","23.8","344","NNW","1012.0","29.87","0.4","0.02","0.0","95","100","-1.4","29.5","-1.4","29.5","3.4","38.1","0.5","32.9","1","100","0","0","9.0","5.0","25.6","41.2","1.0"
"1680562800","2023-04-04 01:00","2.2","35.9","0","Moderate or heavy rain shower","12.3","19.8","337","NNW","1012.0","29.88","3.75","0.15","0.0","98","100","-2.5","27.5","-2.5","27.5","2.2","35.9","0.4","32.6","1","100","0","0","7.0","4.0","22.8","36.7","1.0"
"1680566400","2023-04-04 02:00","1.5","34.6","0","Heavy rain at times","11.9","19.1","334","NNW","1012.0","29.88","1.1","0.04","0.0","99","100","-3.3","26.1","-3.3","26.1","1.5","34.6","0.2","32.4","1","100","0","0","9.0","5.0","21.7","34.9","1.0"
"1680570000","2023-04-04 03:00","0.3","32.5","0","Moderate snow","11.4","18.4","329","NNW","1012.0","29.88","1.3","0.05","1.11","99","100","-4.6","23.7","-4.6","23.7","0.3","32.5","0.1","32.2","0","0","1","100","9.0","5.0","20.9","33.7","1.0"
"1680573600","2023-04-04 04:00","0.1","32.2","0","Moderate or heavy snow showers","11.4","18.4","321","NW","1012.0","29.88","4.05","0.16","3.44","99","100","-4.9","23.2","-4.9","23.2","0.1","32.2","0.0","32.0","0","0","1","100","2.0","1.0","20.7","33.3","1.0"
"1680577200","2023-04-04 05:00","-0.2","31.6","0","Moderate or heavy snow showers","11.4","18.4","316","NW","1012.0","29.89","1.6","0.06","1.36","100","100","-5.2","22.6","-5.2","22.6","-0.2","31.6","-0.3","31.5","0","0","1","100","2.0","1.0","18.1","29.2","1.0"
"1680580800","2023-04-04 06:00","-0.3","31.5","0","Moderate or heavy snow showers","12.1","19.4","308","NW","1013.0","29.9","1.7","0.07","1.45","100","100","-5.5","22.0","-5.5","22.0","-0.3","31.5","-0.3","31.5","0","0","1","100","2.0","1.0","19.2","31.0","1.0"
"1680584400","2023-04-04 07:00","-0.4","31.3","1","Moderate or heavy snow showers","13.0","20.9","307","NW","1013.0","29.91","7.6","0.3","6.46","100","100","-5.9","21.4","-5.9","21.4","-0.4","31.3","-0.4","31.3","0","0","1","100","2.0","1.0","20.8","33.5","1.0"
"1680588000","2023-04-04 08:00","0.1","32.2","1","Moderate snow","12.3","19.8","305","NW","1013.0","29.92","1.4","0.06","1.19","100","100","-5.1","22.8","-5.1","22.8","0.1","32.2","0.1","32.2","0","0","1","100","2.0","1.0","20.8","33.5","1.0"
"1680591600","2023-04-04 09:00","0.3","32.5","1","Moderate or heavy snow showers","13.0","20.9","300","WNW","1014.0","29.93","1.5","0.06","1.28","100","100","-5.0","23.0","-5.0","23.0","0.3","32.5","0.3","32.5","0","0","1","100","2.0","1.0","18.3","29.5","1.0"
"1680595200","2023-04-04 10:00","0.4","32.7","1","Moderate or heavy snow showers","12.5","20.2","299","WNW","1014.0","29.94","3.5","0.14","2.98","100","100","-4.8","23.4","-4.8","23.4","0.4","32.7","0.4","32.7","0","0","1","100","2.0","1.0","20.8","33.5","1.0"
"1680598800","2023-04-04 11:00","0.6","33.1","1","Moderate snow","12.5","20.2","296","WNW","1014.0","29.95","1.1","0.04","0.94","100","100","-4.5","23.9","-4.5","23.9","0.6","33.1","0.6","33.1","0","0","1","100","2.0","1.0","20.9","33.7","1.0"
"1680602400","2023-04-04 12:00","0.7","33.3","1","Patchy moderate snow","12.5","20.2","296","WNW","1015.0","29.96","0.9","0.04","0.77","100","100","-4.4","24.1","-4.4","24.1","0.7","33.3","0.7","33.3","0","0","1","100","2.0","1.0","21.4","34.4","1.0"
"1680606000","2023-04-04 13:00","0.8","33.4","1","Moderate or heavy snow showers","12.1","19.4","298","WNW","1015.0","29.97","4.1","0.16","3.49","100","100","-4.2","24.5","-4.2","24.5","0.8","33.4","0.8","33.4","0","0","1","100","2.0","1.0","20.5","32.9","1.0"
"1680609600","2023-04-04 14:00","0.7","33.3","1","Patchy moderate snow","11.2","18.0","297","WNW","1015.0","29.98","0.8","0.03","0.68","100","100","-4.1","24.7","-4.1","24.7","0.7","33.3","0.7","33.3","0","0","1","100","2.0","1.0","18.1","29.2","1.0"
"1680613200","2023-04-04 15:00","0.7","33.3","1","Patchy moderate snow","10.7","17.3","294","WNW","1015.0","29.98","0.7","0.03","0.6","100","100","-3.9","24.9","-3.9","24.9","0.7","33.3","0.7","33.3","0","0","1","100","2.0","1.0","14.8","23.8","1.0"
"1680616800","2023-04-04 16:00","0.7","33.3","1","Moderate or heavy snow showers","10.1","16.2","291","WNW","1016.0","29.99","1.7","0.07","1.45","100","100","-3.8","25.2","-3.8","25.2","0.7","33.3","0.7","33.3","0","0","1","100","2.0","1.0","16.8","27.0","1.0"
"1680620400","2023-04-04 17:00","0.8","33.4","1","Patchy moderate snow","9.4","15.1","286","WNW","1016.0","30.0","0.6","0.02","0.51","100","100","-3.5","25.8","-3.5","25.8","0.8","33.4","0.8","33.4","0","0","1","100","2.0","1.0","13.0","20.9","1.0"
"1680624000","2023-04-04 18:00","0.8","33.4","1","Patchy moderate snow","8.9","14.4","281","WNW","1016.0","30.01","0.6","0.02","0.51","100","100","-3.3","26.0","-3.3","26.0","0.8","33.4","0.8","33.4","0","0","1","100","2.0","1.0","15.1","24.3","1.0"
"1680627600","2023-04-04 19:00","0.6","33.1","1","Moderate or heavy snow showers","8.3","13.3","280","W","1017.0","30.02","3.3","0.13","2.81","100","100","-3.4","26.0","-3.4","26.0","0.6","33.1","0.6","33.1","0","0","1","100","2.0","1.0","14.7","23.6","1.0"
"1680631200","2023-04-04 20:00","-0.3","31.5","0","Patchy moderate snow","8.3","13.3","276","W","1017.0","30.03","0.5","0.02","0.43","100","100","-4.5","24.0","-4.5","24.0","-0.3","31.5","-0.3","31.5","0","0","1","100","9.0","5.0","14.1","22.7","1.0"
"1680634800","2023-04-04 21:00","-0.2","31.6","0","Patchy moderate snow","8.7","14.0","275","W","1017.0","30.03","0.6","0.02","0.51","100","100","-4.5","23.9","-4.5","23.9","-0.2","31.6","-0.2","31.6","0","0","1","100","9.0","5.0","15.0","24.1","1.0"
"1680638400","2023-04-04 22:00","-0.1","31.8","0","Patchy moderate snow","9.4","15.1","278","W","1017.0","30.03","0.6","0.02","0.51","100","100","-4.6","23.8","-4.6","23.8","-0.1","31.8","-0.1","31.8","0","0","1","100","6.0","3.0","15.7","25.2","1.0"
"1680642000","2023-04-04 23:00","-0.2","31.6","0","Patchy moderate snow","9.6","15.5","283","WNW","1017.0","30.03","0.5","0.02","0.43","100","100","-4.8","23.5","-4.8","23.5","-0.2","31.6","-0.2","31.6","0","0","1","100","9.0","5.0","16.1","25.9","1.0"
"1680645600","2023-04-05 00:00","0.2","32.4","0","Light freezing rain","9.8","15.8","303","WNW","1017.0","30.02","0.4","0.02","0.0","100","100","-4.3","24.2","-4.3","24.2","0.2","32.4","0.2","32.4","1","100","0","0","2.0","1.0","16.1","25.9","1.0"
"1680649200","2023-04-05 01:00","0.0","32.0","0","Moderate or heavy snow showers","9.8","15.8","305","NW","1017.0","30.03","1.55","0.06","1.32","99","100","-4.6","23.8","-4.6","23.8","0.0","32.0","-0.1","31.8","0","0","1","100","2.0","1.0","15.9","25.6","1.0"
"1680652800","2023-04-05 02:00","-0.3","31.5","0","Light freezing rain","7.4","11.9","294","WNW","1017.0","30.03","0.3","0.01","0.0","99","100","-4.1","24.5","-4.1","24.5","-0.3","31.5","-0.5","31.1","1","100","0","0","5.0","3.0","15.0","24.1","1.0"
"1680656400","2023-04-05 03:00","-0.1","31.8","0","Light freezing rain","6.9","11.2","283","WNW","1017.0","30.03","0.2","0.01","0.0","98","100","-3.7","25.3","-3.7","25.3","-0.1","31.8","-0.3","31.5","1","100","0","0","5.0","3.0","14.8","23.8","1.0"
"1680660000","2023-04-05 04:00","-0.1","31.8","0","Light freezing rain","8.1","13.0","289","WNW","1017.0","30.02","0.2","0.01","0.0","97","100","-4.1","24.6","-4.1","24.6","-0.1","31.8","-0.5","31.1","1","100","0","0","2.0","1.0","13.4","21.6","1.0"
"1680663600","2023-04-05 05:00","-0.3","31.5","0","Light freezing rain","9.4","15.1","295","WNW","1017.0","30.03","0.2","0.01","0.0","97","100","-4.8","23.3","-4.8","23.3","-0.3","31.5","-0.7","30.7","1","100","0","0","5.0","3.0","15.2","24.5","1.0"
"1680667200","2023-04-05 06:00","-0.3","31.5","0","Light freezing rain","10.1","16.2","294","WNW","1017.0","30.03","0.2","0.01","0.0","98","100","-5.0","23.0","-5.0","23.0","-0.3","31.5","-0.5","31.1","1","100","0","0","5.0","3.0","15.7","25.2","1.0"
"1680670800","2023-04-05 07:00","-0.2","31.6","1","Light freezing rain","10.7","17.3","291","WNW","1018.0","30.05","0.2","0.01","0.0","100","100","-5.1","22.9","-5.1","22.9","-0.2","31.6","-0.3","31.5","1","100","0","0","2.0","1.0","16.3","26.3","1.0"
